Date,SPY,IWB,IWD,IWF,IWM,IWN,IWO,IJH,IJJ,XLK,XLF,XLV,XLE,XLI,XLY,XLP,XLU,XLB,SHY,IEF,TLT,LQD,AGG,TIP,IYR,VNQ,GLD,IAU,USO
2006-04-30,-0.25340645574544335,-0.15118738834419804,-0.1165434336077584,-0.12695121329783712,0.8699363732639726,0.7042379102021108,1.0247863483987456,0.5663408345189622,0.6182435900409813,-0.08614732315996158,0.19967105268701282,-0.5644890575415631,1.0634875255214142,-0.1781842907983358,-1.1218848487985371,-0.9148024160127313,-0.49853563515255733,-0.44848884217620694,-1.1384313799178174,-1.2192613765011746,-1.1791118061125032,-1.2824679784197717,-1.1235699129638215,-1.2882403744635553,1.6448868011191855,1.794376065241501,1.5988367596430517,1.6069004723768343,
2006-05-31,-0.13092723616588886,-0.06976951208480586,0.04316927464192496,-0.1501527924051321,0.9863830201952251,0.8214741818297095,1.117008673942266,0.6688057346154463,0.7623989395899287,-0.0653232745440726,0.2980375644467115,-1.1202852720049858,1.4725094474983065,0.13561419263647123,-0.459305627725729,-0.7409457597651151,-0.6776546029271614,0.3067626304889668,-1.095200405220446,-1.3745551457875542,-1.6080949111808844,-1.3249068018722072,-1.2026365041077438,-1.3437151705875352,0.4590664360917381,0.5561140331461089,1.8698310378450222,1.8662978494114346,
2006-06-30,-0.22632990930819794,-0.1845928006029546,0.0683422914047053,-0.43858701696876345,0.4705055501417469,0.4735092451524842,0.4553340764014047,0.29233549314244045,0.45774502574835807,-0.7330610181960385,0.17991529921608865,-1.031452652105998,1.500938672650049,0.16258619617018405,-0.685593195170628,-0.532738847690305,-0.1653195335157066,0.4513650254376528,-0.7539370804686529,-1.1815452614673407,-1.5334260289533201,-1.0404304116620282,-0.9296617444584455,-1.0320755063714862,0.3252236058278025,0.493964368806615,2.574193075806485,2.5627930810338517,
2006-07-31,-0.12701859082652578,-0.09307447682385513,0.15788441794211527,-0.35741683019583775,0.3051489662300479,0.34987483891067966,0.31518463970202243,0.1990280666670029,0.28806016778929405,-0.6601637388228863,0.18212519705841584,-1.0356238415911463,1.5039739593502632,0.5622849626216648,-0.6559129444702616,-0.14310295475157897,-0.3970288487584926,0.9032260651296079,-0.7619272652360979,-1.2897813486209075,-1.7739156569945598,-1.22218436913779,-1.0662246763370513,-1.0981348646793574,0.5243340504219641,0.7468279805391035,2.3239517776226224,2.319605317261541,
2006-08-31,-0.19401169866882523,-0.2152358694214652,0.32585922849838106,-0.7600069500111012,-0.3213885361868878,-0.0753339900229187,-0.5483303744444625,-0.34851757656185267,-0.16658672480256934,-1.1596416535521654,0.477058343077037,-0.49142677246854194,1.37231782946724,-0.10010875253263983,-1.2236217376580216,-0.05255083211598841,0.07384340225407805,0.2686658997151492,-0.4127561598005124,-0.6660991237089192,-0.9809422373004973,-0.7470743236331823,-0.5821087193866413,-0.46769723644618527,0.48626602716095796,0.67851846313159,2.915691274401396,2.9152188010175464,
2006-09-30,-0.14235912707946252,-0.14282736566566104,0.3203455740644825,-0.6471698848716271,-0.09217161440922361,0.20671713943997402,-0.4259396760848813,-0.40538755438640695,-0.1702953254485375,-0.7383359777418003,0.5714702456291446,-0.46512389266156406,0.11421468039400819,0.0032692493967347463,-1.0562445743304307,0.2637449705162812,0.048243507732986295,0.7908882330970816,-0.6902492724524065,-1.0034754073960195,-1.3693687749883685,-0.9972131734547903,-0.8458372549585355,-0.846890119775512,1.0393369802024068,1.2765290797547846,2.7031300907226687,2.700999244754675,
2006-10-31,0.04815018599375265,-0.03553152343159462,0.53993699997249,-0.5823168151567335,-0.06721241654205663,0.44577204701401896,-0.6026702947236663,-0.5329954395368124,-0.3169453566604116,-0.5113110838495427,1.1989322727732044,-0.3648260657529216,-1.2309814423905066,0.2786390997673096,-0.20168679383360175,0.1419788101911632,-0.732950715935888,0.9592251325934679,-0.8607674779991458,-0.9792022381474372,-1.117192998114434,-1.00148236332876,-0.9054145824536937,-1.1415642868536224,1.7250211677525187,1.8207596885538209,2.022378335382476,2.004258154716598,
2006-11-30,0.04422811400113204,-0.03558502592710193,0.5575936096361397,-0.5997204952969726,0.4765939164549259,0.7847674158947295,0.1424324719701291,-0.2591683066090543,0.03360284233375344,-0.37640501070235177,0.30648192235757604,-0.5942397765212218,-0.08495735404715662,0.09154067533056853,0.17551374167416658,-0.28587284746869457,0.13063304184349078,0.8903517061166243,-1.4212866370595356,-1.3657064892761943,-1.3228447888131267,-1.2833217670271246,-1.3117007819514805,-1.5821612212496672,2.0701006198538243,2.0786571619616057,1.3914659170068724,1.349007345514149,
2006-12-31,-0.14034151593998845,-0.16456451304496106,0.4798999914940911,-0.81579536998607,0.17630150615347398,0.5897995738775178,-0.24166818644615382,-0.4659990424757256,-0.07132397460753351,-0.6802324867232612,-0.08515894129394086,-0.6447929596906348,0.873115131718038,-0.20710132896917677,-0.05153916466309424,-0.39402844920207397,0.5874547466250524,0.5965795106940028,-1.282426544116342,-1.1539006188691583,-0.996624961251837,-1.0579090573231014,-1.100210126136875,-1.341115276084285,2.1400118017602656,2.236827767471805,1.609562030529214,1.6051804565007521,
2007-01-31,0.15429434223408606,0.1070822129890962,0.8648637158889991,-0.6294265829062559,0.4186133270976554,0.9681612776857127,-0.14176262358301805,-0.5439555615242864,0.009830650873335291,-0.258059070282618,0.4848133203191504,-0.8518879927302843,0.39662888298101695,-0.10458754576569329,0.43361157566401737,0.004311999359320678,0.6978708323854043,0.4285310101465736,-1.2334578702590957,-1.4036235323793267,-1.630365911710118,-1.193731242871045,-1.2331385880101207,-1.6850449018699625,2.0962915392856263,2.1308006245091917,0.8711417965390984,0.842194315933529,
2007-02-28,0.2614955402528955,0.2525017269153002,0.7667389675940294,-0.2533911183312341,-0.18183414418135652,0.4212561638523267,-0.7567447803662464,-0.5359351025968476,-0.1201920428501241,-0.20479181879723987,0.7105511163448867,-0.4155354886319899,-1.243724004750006,0.3415609576874714,0.7902670191680609,0.45833338012159247,0.5679260636308646,0.554116474102578,-1.0188707521859597,-1.149045727165012,-1.370921232781067,-0.9096790538890219,-1.018396173597551,-1.4441322858362928,2.5992787596161304,2.5021036694311136,0.20669435968612648,0.19036952755657524,
2007-03-31,-0.029390908475373952,-0.011232619150252634,0.5792417400499046,-0.5715717593484204,-0.318285465180371,0.2922103827534095,-0.9437299553788346,-0.39814703973322985,0.08856587617460676,-0.6495805497485672,0.102775548563614,-0.9815903862372581,-0.2762816412414865,-0.18352282641770643,0.4186635901409916,0.22842840459309416,1.3169989247456602,1.4437313126388214,-1.0641198888951655,-0.9987054680364149,-1.2495812883940225,-0.8405058973429449,-0.9473496682170558,-1.3784639571293527,2.3290426344230646,2.338761983858163,0.8490967324818396,0.8545421885032845,
